stock_code,判断准确率,回测起始日期,回测截止日期,总收益率,年化收益率,最大回撤率,最大回撤开始日期,最大回撤结束日期,年化超额收益率,信息比率,总天数,交易天数,交易频率,胜率,盈亏比,夏普比率,年化主动投资收益率
000001,0.5088,2012-04-20,2019-12-31,1.8338,0.1504,0.2226,2017-12-13,2018-08-17,-0.0096,-0.02,1873,36,0.02,0.4722,2.54,0.41,-0.1175
000002,0.4867,2012-04-09,2019-12-31,0.5252,0.0633,0.3215,2017-10-18,2018-12-28,-0.2049,-0.43,1734,41,0.02,0.3902,2.34,0.17,-0.2823
000063,0.4939,2012-04-09,2019-12-31,0.5308,0.0613,0.4493,2017-12-08,2018-10-11,-0.0896,-0.15,1804,41,0.02,0.5122,1.39,0.12,-0.2549
000069,0.4886,2012-04-09,2019-12-31,-0.2526,-0.0391,0.6359,2015-05-12,2018-10-17,-0.1096,-0.21,1840,45,0.02,0.4667,1.21,-0.15,-0.2261
000100,0.5012,2012-04-11,2019-12-31,0.604,0.073,0.5868,2015-05-12,2018-12-04,-0.0633,-0.12,1690,36,0.02,0.4444,2.07,0.15,-0.1884
000157,0.4971,2012-04-09,2019-12-31,0.1286,0.0164,0.407,2015-05-13,2019-01-02,0.0286,0.07,1877,41,0.02,0.4146,1.73,0.01,-0.0813
000166,0.4874,2015-04-28,2019-12-31,-0.4706,-0.134,0.5665,2015-04-28,2018-12-06,0.0546,0.14,1114,25,0.02,0.24,1.31,-0.85,-0.0566
000301,0.5009,2012-04-09,2019-12-31,-0.3562,-0.0625,0.6914,2015-05-08,2019-11-05,-0.1613,-0.33,1719,39,0.02,0.359,1.67,-0.24,-0.2689
000333,0.517,2013-12-20,2019-12-31,3.3338,0.2996,0.3686,2017-12-07,2018-12-05,-0.038,-0.07,1410,25,0.02,0.56,2.75,0.69,-0.1505
000338,0.5064,2012-04-09,2019-12-31,1.5808,0.1355,0.3907,2013-01-18,2014-02-28,-0.0247,-0.05,1880,42,0.02,0.5238,1.71,0.36,-0.1497
000408,0.5121,2012-04-09,2019-12-31,-0.1329,-0.0211,0.4875,2015-07-02,2019-12-13,-0.0241,-0.04,1689,37,0.02,0.4324,1.41,-0.13,-0.2298
000425,0.5035,2012-04-09,2019-12-31,0.6557,0.0704,0.1938,2013-03-01,2014-06-10,0.0381,0.09,1867,39,0.02,0.4103,2.41,0.25,-0.1031
000538,0.489,2012-04-09,2019-12-31,0.2949,0.0386,0.3281,2015-07-10,2019-09-16,-0.1341,-0.35,1720,39,0.02,0.4103,1.96,0.1,-0.1986
000568,0.5086,2012-04-09,2019-12-31,1.6296,0.1395,0.3752,2012-04-09,2014-04-08,-0.0056,-0.01,1866,34,0.02,0.4412,2.88,0.36,-0.1443
000596,0.4976,2012-04-09,2019-12-31,0.3723,0.0433,0.5458,2012-04-09,2014-05-14,-0.1254,-0.2,1883,40,0.02,0.5,1.44,0.07,-0.2829
000625,0.506,2012-04-10,2019-12-31,1.1638,0.1123,0.4553,2015-11-11,2018-11-30,-0.0261,-0.05,1828,37,0.02,0.4865,2.0,0.25,-0.1657
000651,0.4951,2012-04-12,2019-12-31,5.5899,0.3175,0.1965,2018-02-14,2018-11-26,-0.0494,-0.1,1723,37,0.02,0.5135,3.77,0.85,-0.162
000661,0.4948,2012-04-09,2019-12-31,1.4742,0.1323,0.5054,2013-04-17,2016-03-07,-0.3085,-0.51,1837,40,0.02,0.5,1.86,0.27,-0.3495
000708,0.4966,2012-04-09,2019-12-31,0.7574,0.0835,0.494,2015-10-22,2018-10-22,-0.0628,-0.12,1772,36,0.02,0.4167,2.39,0.19,-0.1711
000723,0.5214,2012-05-17,2019-12-31,3.5992,0.265,0.4369,2012-05-17,2014-03-06,0.1214,0.11,1636,29,0.02,0.5517,2.96,0.25,-0.1747
000725,0.4992,2012-04-09,2019-12-31,1.5343,0.1331,0.3643,2015-05-13,2016-09-19,-0.0059,-0.01,1875,41,0.02,0.5122,2.03,0.4,-0.1421
000733,0.483,2012-04-10,2019-12-31,0.2359,0.0292,0.4863,2015-06-26,2018-12-27,-0.1095,-0.19,1853,40,0.02,0.425,1.81,0.05,-0.2754
000768,0.5029,2012-04-09,2019-12-31,1.2754,0.1175,0.4497,2015-07-01,2019-10-08,0.0093,0.01,1865,37,0.02,0.3514,3.56,0.21,-0.169
000776,0.5141,2012-04-09,2019-12-31,0.9207,0.0916,0.3498,2015-12-11,2019-11-15,0.0655,0.1,1877,37,0.02,0.4595,2.45,0.15,-0.0942
000786,0.4813,2012-04-09,2019-12-31,0.6106,0.0715,0.3354,2017-12-07,2018-12-26,-0.177,-0.34,1739,40,0.02,0.35,2.84,0.2,-0.2799
000792,0.4787,2012-04-09,2019-12-31,-0.6025,-0.118,0.6958,2015-05-11,2019-08-07,-0.0058,-0.01,1851,43,0.02,0.3953,1.12,-0.46,-0.177
000800,0.4989,2012-04-10,2019-12-31,-0.5163,-0.0936,0.7315,2015-06-04,2018-10-16,-0.0863,-0.16,1862,39,0.02,0.3333,1.66,-0.34,-0.2656
000858,0.5093,2012-04-09,2019-12-31,1.8413,0.1552,0.3937,2017-12-04,2018-12-28,-0.0823,-0.15,1824,37,0.02,0.4865,2.27,0.33,-0.1754
000876,0.5106,2012-04-10,2019-12-31,2.8923,0.2171,0.3018,2015-05-13,2018-10-23,0.0571,0.07,1743,36,0.02,0.4444,4.45,0.29,-0.0917
000877,0.5086,2012-04-13,2019-12-31,0.337,0.0402,0.6059,2015-05-12,2016-12-12,0.0351,0.05,1858,39,0.02,0.3846,2.46,0.05,-0.1659
000895,0.4912,2012-04-12,2019-12-31,-0.0188,-0.0026,0.3007,2013-05-24,2018-10-23,-0.0791,-0.2,1865,41,0.02,0.439,1.41,-0.07,-0.1739
000938,0.5039,2012-04-09,2019-12-31,2.7619,0.2194,0.2558,2013-09-17,2013-12-10,-0.0521,-0.07,1683,39,0.02,0.5385,2.01,0.37,-0.2847
000963,0.4924,2012-04-09,2019-12-31,1.528,0.1353,0.2447,2018-06-20,2019-11-22,-0.068,-0.16,1842,38,0.02,0.4737,2.45,0.48,-0.1665
000977,0.5046,2012-04-09,2019-12-31,4.9754,0.2779,0.4699,2015-06-19,2018-01-15,-0.0609,-0.08,1837,37,0.02,0.5405,2.33,0.45,-0.2777
001979,0.506,2016-03-31,2019-12-31,-0.1149,-0.033,0.3114,2016-09-09,2018-12-11,-0.1441,-0.36,917,23,0.03,0.4348,1.25,-0.2,-0.2178
002001,0.4824,2012-04-09,2019-12-31,0.8798,0.0888,0.3426,2015-07-13,2016-01-13,-0.1011,-0.19,1870,41,0.02,0.439,2.15,0.21,-0.2259
002007,0.4971,2012-04-09,2019-12-31,0.4155,0.0478,0.4925,2015-06-17,2018-12-19,-0.1537,-0.32,1877,43,0.02,0.4651,1.67,0.11,-0.2438
002008,0.5019,2012-04-09,2019-12-31,1.8983,0.1546,0.5507,2015-08-11,2017-01-19,-0.1233,-0.19,1865,40,0.02,0.45,2.38,0.31,-0.2715
002027,0.5224,2012-04-10,2019-12-31,7.7398,0.3574,0.321,2018-01-18,2018-12-28,0.1083,0.11,1788,34,0.02,0.4412,5.39,0.37,-0.1465
002032,0.5056,2012-04-10,2019-12-31,3.5265,0.2242,0.2812,2017-11-15,2018-10-25,-0.1106,-0.21,1881,36,0.02,0.4722,3.2,0.57,-0.2073
002049,0.4945,2012-04-11,2019-12-31,2.4184,0.2079,0.3442,2018-04-18,2018-12-07,-0.0898,-0.14,1640,32,0.02,0.5625,1.91,0.54,-0.3103
002050,0.4842,2012-04-11,2019-12-31,0.1803,0.0239,0.5806,2015-05-05,2016-01-13,-0.247,-0.4,1768,38,0.02,0.3947,2.08,0.02,-0.3424
002064,0.5008,2012-04-10,2019-12-31,1.9851,0.1589,0.406,2015-05-12,2018-06-07,0.0467,0.09,1869,40,0.02,0.525,2.06,0.44,-0.1215
002074,0.512,2012-04-13,2019-12-31,0.8628,0.0983,0.6266,2015-06-16,2018-11-29,-0.058,-0.06,1672,35,0.02,0.3429,3.75,0.1,-0.2602
002120,0.4962,2012-04-11,2019-12-31,4.7702,0.2726,0.3022,2015-07-01,2015-08-28,-0.0386,-0.06,1832,39,0.02,0.6154,1.79,0.62,-0.2617
002129,0.5137,2012-04-10,2019-12-31,2.7857,0.2663,0.4265,2015-06-15,2016-03-04,0.1251,0.11,1421,28,0.02,0.4643,3.79,0.26,-0.1711
002142,0.4955,2012-04-10,2019-12-31,2.6144,0.1878,0.1811,2018-03-16,2018-11-22,-0.0791,-0.19,1881,41,0.02,0.5854,2.21,0.64,-0.1641
002179,0.5029,2012-04-09,2019-12-31,0.8581,0.0868,0.3498,2015-06-29,2018-10-17,-0.1744,-0.29,1875,39,0.02,0.4615,2.06,0.19,-0.2921
002180,0.508,2012-04-09,2019-12-31,1.681,0.1731,0.5113,2015-07-01,2017-05-31,-0.1294,-0.18,1557,32,0.02,0.4688,2.33,0.32,-0.3219
002202,0.5032,2012-04-09,2019-12-31,2.9758,0.2044,0.26,2018-01-19,2018-12-24,0.0663,0.11,1870,39,0.02,0.4615,3.09,0.5,-0.127
002230,0.4903,2012-04-09,2019-12-31,1.7505,0.1512,0.4511,2015-08-11,2016-03-10,-0.1129,-0.15,1811,40,0.02,0.55,1.72,0.24,-0.2885
002236,0.5136,2012-04-11,2019-12-31,2.5107,0.1839,0.4034,2015-04-29,2016-05-20,-0.0292,-0.04,1875,38,0.02,0.3947,3.46,0.32,-0.195
002241,0.4965,2012-04-10,2019-12-31,0.7696,0.08,0.6035,2013-06-19,2019-05-13,-0.0738,-0.1,1869,41,0.02,0.3659,3.08,0.1,-0.2293
002252,0.5046,2012-04-09,2019-12-31,3.9585,0.3316,0.1583,2019-04-04,2019-11-27,0.0606,0.09,1409,31,0.02,0.4194,7.06,0.55,-0.1183
002271,0.5112,2012-04-11,2019-12-31,3.5004,0.2242,0.3611,2018-01-26,2019-01-03,-0.1108,-0.19,1874,39,0.02,0.5641,2.02,0.53,-0.2483
002304,0.4984,2012-04-10,2019-12-31,0.1861,0.0231,0.3951,2012-06-21,2013-12-09,-0.0255,-0.06,1882,39,0.02,0.4615,1.52,0.04,-0.1589
002311,0.5115,2012-04-10,2019-12-31,2.1085,0.1648,0.3156,2015-06-26,2016-01-18,-0.061,-0.14,1873,39,0.02,0.5641,2.06,0.63,-0.1779
002352,0.5073,2012-04-09,2019-12-31,2.4092,0.183,0.3785,2015-05-12,2016-03-08,-0.0915,-0.09,1839,41,0.02,0.4146,4.07,0.19,-0.2455
002371,0.4909,2012-04-10,2019-12-31,1.1954,0.1155,0.437,2015-04-28,2016-04-22,-0.1749,-0.26,1813,41,0.02,0.3659,3.11,0.23,-0.3375
002410,0.4894,2012-04-10,2019-12-31,2.0868,0.1664,0.2267,2012-04-10,2012-11-08,-0.0726,-0.13,1845,43,0.02,0.4651,2.49,0.48,-0.2567
002414,0.5114,2012-04-10,2019-12-31,1.3776,0.129,0.3431,2014-02-07,2014-04-29,-0.0618,-0.1,1799,38,0.02,0.5263,1.8,0.28,-0.2257
002415,0.494,2012-04-10,2019-12-31,2.0976,0.1679,0.3065,2017-12-01,2018-09-13,-0.1511,-0.26,1836,40,0.02,0.45,2.78,0.36,-0.2438
002459,0.5109,2012-04-10,2019-12-31,-0.2251,-0.0351,0.6874,2015-06-29,2019-10-15,-0.0561,-0.1,1797,41,0.02,0.4634,1.23,-0.15,-0.2299
002460,0.5075,2012-04-09,2019-12-31,5.495,0.2993,0.5231,2017-11-08,2018-12-25,-0.0665,-0.08,1801,38,0.02,0.4474,3.29,0.44,-0.3055
002466,0.5063,2012-04-09,2019-12-31,0.8482,0.0934,0.5662,2017-10-09,2019-01-03,-0.1784,-0.22,1734,41,0.02,0.3659,2.97,0.13,-0.361
002475,0.4861,2012-04-09,2019-12-31,3.5552,0.2275,0.31,2017-12-06,2018-11-15,-0.2666,-0.39,1864,37,0.02,0.4595,3.4,0.4,-0.3229
002493,0.4939,2012-04-13,2019-12-31,0.6003,0.0652,0.4573,2012-04-13,2013-11-11,-0.1048,-0.18,1877,40,0.02,0.45,1.86,0.13,-0.2586
002555,0.5134,2012-04-11,2019-12-31,15.4564,0.5532,0.4446,2017-11-08,2018-12-04,0.0239,0.02,1603,39,0.02,0.4359,5.92,0.55,-0.253
002594,0.5048,2012-04-09,2019-12-31,0.9289,0.0924,0.3195,2017-11-01,2019-12-13,0.0175,0.03,1874,39,0.02,0.4872,1.92,0.26,-0.1655
002600,0.5006,2012-04-11,2019-12-31,0.4533,0.0595,0.5561,2015-05-11,2016-01-12,-0.1349,-0.18,1630,38,0.02,0.3947,2.32,0.09,-0.3566
002601,0.518,2012-04-10,2019-12-31,2.967,0.2154,0.1921,2015-08-06,2015-08-27,0.1552,0.27,1780,35,0.02,0.6,1.83,0.61,-0.0828
002602,0.4958,2012-04-09,2019-12-31,3.165,0.2886,0.5508,2017-03-21,2019-11-11,-0.0964,-0.09,1418,34,0.02,0.4118,4.68,0.29,-0.2502
002648,0.4949,2012-04-10,2019-12-31,-0.0735,-0.0103,0.6521,2015-05-18,2018-12-28,-0.0558,-0.09,1859,40,0.02,0.425,1.57,-0.07,-0.2564
002709,0.5015,2014-04-25,2019-12-31,3.0559,0.2957,0.3241,2015-05-06,2015-08-31,0.0331,0.04,1362,24,0.02,0.4583,4.02,0.45,-0.2584
002714,0.4945,2014-04-30,2019-12-31,4.15,0.3546,0.4008,2015-06-26,2017-05-16,-0.3732,-0.42,1361,29,0.02,0.4483,3.95,0.47,-0.4118
002736,0.4909,2015-04-01,2019-12-31,-0.3976,-0.1047,0.734,2015-05-25,2019-01-29,-0.0006,-0.0,1155,25,0.02,0.36,1.58,-0.29,-0.1551
002756,0.5027,2015-08-14,2019-12-31,-0.1798,-0.0519,0.3631,2015-08-14,2018-08-08,0.0503,0.1,937,21,0.02,0.4286,1.2,-0.27,-0.1228
002812,0.4856,2016-12-16,2019-12-31,0.4705,0.1584,0.4895,2017-10-19,2018-10-17,-0.2807,-0.43,661,14,0.02,0.5714,1.39,0.34,-0.37
002821,0.4886,2017-02-20,2019-12-31,0.4146,0.1326,0.1872,2018-05-29,2018-12-19,-0.196,-0.41,702,16,0.02,0.4375,2.82,0.45,-0.2728
002841,0.4962,2017-04-24,2019-12-31,-0.0116,-0.0045,0.189,2019-04-19,2019-12-31,-0.238,-0.54,659,15,0.02,0.3333,2.24,-0.07,-0.2958
002916,0.5023,2018-03-19,2019-12-31,0.706,0.3598,0.3123,2018-03-19,2018-12-12,-0.2552,-0.29,438,10,0.02,0.3,7.01,0.5,-0.3692
002920,0.4803,2018-03-28,2019-12-31,0.0627,0.0362,0.1556,2018-03-28,2018-12-21,0.1229,0.25,431,9,0.02,0.3333,2.78,0.09,-0.0628
002938,0.5278,2018-12-19,2019-12-31,1.3214,1.3214,0.0098,2018-12-19,2019-02-01,-0.3205,-0.39,252,4,0.02,0.75,34.02,2.08,-0.3349
003816,0.5,2019-11-26,2019-12-31,-0.0244,-0.2129,0.0244,2019-11-26,2019-12-31,-0.2974,-1.68,26,1,0.04,0.0,,-3.01,-0.2927
300014,0.523,2012-04-09,2019-12-31,6.6392,0.3231,0.3994,2017-08-29,2018-10-16,-0.1207,-0.14,1830,39,0.02,0.4359,3.74,0.49,-0.3414
300015,0.4858,2012-04-09,2019-12-31,2.7516,0.1954,0.2518,2018-07-12,2018-12-26,-0.2258,-0.42,1867,38,0.02,0.5526,2.0,0.52,-0.2914
300033,0.5195,2012-04-09,2019-12-31,16.1786,0.4667,0.5025,2015-11-26,2018-09-11,-0.0937,-0.06,1871,40,0.02,0.525,3.81,0.33,-0.3362
300059,0.5151,2012-04-10,2019-12-31,19.037,0.512,0.4038,2015-12-04,2018-09-11,0.0072,0.01,1827,38,0.02,0.5,5.5,0.58,-0.2759
300122,0.4945,2012-04-09,2019-12-31,0.2208,0.0281,0.519,2015-12-07,2018-12-12,-0.3405,-0.54,1814,42,0.02,0.5476,1.12,0.03,-0.404
300124,0.4837,2012-04-09,2019-12-31,0.3221,0.0384,0.6229,2015-06-24,2019-10-21,-0.2095,-0.37,1869,45,0.02,0.4222,1.82,0.07,-0.3269
300142,0.4886,2012-04-09,2019-12-31,2.9913,0.2407,0.2091,2015-12-10,2017-07-26,-0.1356,-0.24,1617,36,0.02,0.6111,1.83,0.62,-0.2476
300207,0.4845,2012-04-11,2019-12-31,0.7971,0.0839,0.59,2015-04-27,2019-01-02,-0.2862,-0.43,1833,43,0.02,0.5581,1.32,0.17,-0.3991
300223,0.4985,2012-04-09,2019-12-31,1.8717,0.1761,0.7831,2015-12-09,2018-12-28,-0.2413,-0.26,1639,35,0.02,0.4286,2.5,0.24,-0.4617
300274,0.4987,2012-04-10,2019-12-31,2.0085,0.1612,0.446,2012-04-10,2012-11-07,-0.0022,-0.0,1857,36,0.02,0.4444,2.59,0.26,-0.2505
300316,0.4906,2012-08-06,2019-12-31,3.4904,0.2494,0.5016,2015-05-15,2016-04-27,-0.0332,-0.05,1700,37,0.02,0.5946,1.77,0.44,-0.2529
300347,0.5063,2012-11-16,2019-12-31,5.2885,0.3369,0.2589,2015-06-23,2015-08-06,-0.1927,-0.25,1596,32,0.02,0.5625,2.85,0.55,-0.3402
300408,0.4949,2015-03-06,2019-12-31,0.3761,0.0712,0.3487,2015-12-04,2016-07-22,-0.0453,-0.08,1170,25,0.02,0.52,1.45,0.17,-0.2203
300413,0.5039,2015-04-23,2019-12-31,1.6518,0.3193,0.3089,2015-11-27,2017-03-23,0.2138,0.26,887,18,0.02,0.5,2.8,0.65,-0.2339
300433,0.5032,2015-06-23,2019-12-31,-0.0611,-0.0145,0.5563,2017-05-23,2019-07-17,0.0416,0.06,1087,21,0.02,0.4286,1.6,-0.07,-0.2191
300450,0.4772,2015-08-11,2019-12-31,-0.4014,-0.1309,0.6318,2015-08-11,2018-10-18,-0.4627,-0.66,922,18,0.02,0.4444,1.04,-0.38,-0.5336
300454,0.4853,2018-08-09,2019-12-31,0.1405,0.1023,0.0578,2018-12-26,2019-02-01,-0.0222,-0.05,340,9,0.03,0.4444,2.5,0.54,-0.1848
300496,0.5224,2016-03-11,2019-12-31,0.9605,0.2156,0.2374,2017-10-13,2018-01-16,0.2019,0.3,869,19,0.02,0.5263,2.11,0.53,-0.1174
300498,0.4905,2016-02-17,2019-12-31,-0.1656,-0.047,0.2973,2016-02-17,2018-08-10,-0.0979,-0.22,948,23,0.02,0.2609,2.65,-0.21,-0.1884
300529,0.4968,2016-11-03,2019-12-31,0.5596,0.1559,0.2299,2018-05-28,2018-09-13,0.0732,0.12,773,15,0.02,0.4,3.02,0.32,-0.1096
300595,0.5038,2017-04-20,2019-12-31,0.8732,0.2703,0.2541,2017-06-05,2017-07-19,-0.2366,-0.38,661,13,0.02,0.5385,2.09,0.54,-0.3055
300601,0.5069,2017-05-05,2019-12-31,1.654,0.4591,0.4614,2018-06-27,2018-12-19,-0.3827,-0.45,651,13,0.02,0.4615,3.63,0.64,-0.3961
300628,0.4912,2017-06-16,2019-12-31,0.2357,0.0894,0.3129,2017-06-16,2018-09-10,-0.1935,-0.41,623,17,0.03,0.5294,1.41,0.25,-0.2708
300661,0.5241,2017-08-29,2019-12-31,8.9598,1.8081,0.0967,2019-12-06,2019-12-31,0.4127,0.25,561,9,0.02,0.7778,8.53,1.11,-0.1531
300750,0.4907,2018-09-04,2019-12-31,0.422,0.3172,0.0945,2018-11-30,2018-12-28,-0.1764,-0.31,322,6,0.02,0.6667,1.79,0.77,-0.2509
300751,0.4727,2019-02-12,2019-12-31,-0.2822,-0.316,0.3251,2019-02-12,2019-10-24,-0.1146,-0.2,220,6,0.03,0.3333,0.63,-1.18,-0.3384
300759,0.5422,2019-04-30,2019-12-31,-0.0177,-0.0267,0.1707,2019-04-30,2019-08-07,-0.7812,-1.36,166,5,0.03,0.4,1.57,-0.13,-0.5642
300760,0.458,2019-01-10,2019-12-31,0.2775,0.296,0.0742,2019-10-18,2019-12-03,-0.5373,-1.29,238,4,0.02,0.75,1.54,1.19,-0.3709
300763,0.5407,2019-06-18,2019-12-31,0.1209,0.2374,0,2019-06-18,2019-06-18,0.3228,0.96,135,3,0.02,1.0,,2.0,0.2249
300769,0.5214,2019-07-12,2019-12-31,0.0923,0.2094,0.1362,2019-08-02,2019-10-08,-0.3002,-0.53,117,4,0.03,0.5,1.85,0.5,-0.3274
300782,0.48,2019-09-10,2019-12-31,0.1029,0.3897,0.1334,2019-12-10,2019-12-31,-0.4731,-0.63,75,2,0.03,0.5,2.04,0.67,-0.4335
600000,0.4976,2012-04-09,2019-12-31,0.4974,0.0565,0.2624,2016-04-21,2019-08-13,-0.0867,-0.23,1851,42,0.02,0.4286,2.16,0.17,-0.1454
600009,0.5143,2012-04-09,2019-12-31,3.2669,0.2142,0.1249,2015-11-26,2016-04-20,-0.0859,-0.2,1884,39,0.02,0.5128,3.41,0.73,-0.1693
600010,0.5183,2012-04-09,2019-12-31,-0.2952,-0.047,0.5123,2015-05-15,2018-12-04,0.025,0.05,1833,41,0.02,0.2927,2.33,-0.2,-0.1302
600011,0.4859,2012-04-10,2019-12-31,-0.0393,-0.0054,0.5704,2015-07-10,2019-12-19,-0.0551,-0.13,1883,41,0.02,0.3171,2.51,-0.07,-0.1483
600015,0.5005,2012-04-09,2019-12-31,0.3073,0.0365,0.3255,2015-05-14,2016-06-24,-0.0417,-0.12,1884,39,0.02,0.4872,1.58,0.11,-0.1129
600016,0.4976,2012-04-11,2019-12-31,0.1915,0.0238,0.3637,2015-05-19,2018-08-17,-0.0679,-0.16,1881,41,0.02,0.3659,2.51,0.03,-0.1338
600018,0.4984,2012-04-09,2019-12-31,1.7158,0.147,0.3562,2015-05-19,2016-12-15,0.014,0.02,1836,42,0.02,0.4286,3.08,0.28,-0.125
600019,0.4947,2012-04-10,2019-12-31,0.1292,0.0172,0.4569,2015-05-22,2019-10-11,-0.0511,-0.12,1791,40,0.02,0.45,1.55,0.01,-0.157
600025,0.5479,2018-03-19,2019-12-31,0.1704,0.0948,0.1922,2018-03-19,2018-12-04,0.0451,0.1,438,9,0.02,0.2222,5.96,0.23,-0.0376
600028,0.4867,2012-04-09,2019-12-31,-0.0728,-0.0101,0.3092,2015-05-21,2016-01-08,-0.0555,-0.18,1884,43,0.02,0.3953,1.54,-0.16,-0.1186
600029,0.5139,2012-04-09,2019-12-31,1.1128,0.1057,0.3388,2015-07-10,2019-11-22,0.0269,0.04,1876,39,0.02,0.4103,3.02,0.15,-0.1417
600030,0.496,2012-04-09,2019-12-31,1.3373,0.121,0.4196,2015-12-07,2018-11-29,-0.0077,-0.01,1873,42,0.02,0.4286,2.73,0.26,-0.1514
600031,0.5234,2012-04-10,2019-12-31,1.6271,0.1382,0.3911,2015-05-12,2015-08-27,0.0903,0.19,1880,36,0.02,0.5556,1.73,0.42,-0.0608
600036,0.496,2012-04-09,2019-12-31,0.9524,0.0942,0.3319,2015-05-18,2016-01-13,-0.1302,-0.33,1873,44,0.02,0.3864,2.98,0.3,-0.1777
600039,0.5067,2012-04-09,2019-12-31,-0.0739,-0.0103,0.5685,2015-05-13,2019-09-27,-0.0594,-0.11,1867,46,0.02,0.4348,1.56,-0.06,-0.1897
600048,0.4891,2012-04-09,2019-12-31,1.2218,0.1131,0.417,2012-07-06,2014-06-27,-0.058,-0.11,1877,41,0.02,0.5122,1.8,0.29,-0.1978
600050,0.4885,2012-04-09,2019-12-31,0.0304,0.0042,0.5793,2015-05-22,2016-06-22,-0.0573,-0.12,1789,36,0.02,0.4444,1.59,-0.03,-0.1752
600061,0.5236,2012-04-09,2019-12-31,3.8827,0.2557,0.5237,2015-05-12,2019-01-30,0.1101,0.1,1755,39,0.02,0.4359,3.71,0.24,-0.1462
600085,0.4979,2012-04-09,2019-12-31,0.3861,0.0446,0.3577,2015-05-14,2019-12-31,-0.0667,-0.15,1884,42,0.02,0.381,2.4,0.12,-0.1706
